,Variable,Technology Name,Country Code,Country Name,Metric,Exponential Fit,exponential goodness,Logistic Fit,Logistic Saturation,Logistic Inflection Year,logistic goodness,Gompertz Fit,gompertz goodness,Delta T,Vintage,Number of Points
1079,Capture Fisheries_Annual production_KH,Capture Fisheries,KHM,Cambodia,Annual Production,0.04538184434158372,-5.022258153115621e+50,0.1642706243383074,639781.4984974237,2001.756840149978,0.9344315686892117,0.10423049466485795,0.9209662077975449,26.751278095968537,1960,61
1080,Capture Fisheries_Annual production_CM,Capture Fisheries,CMR,Cameroon,Annual Production,0.02825227274764859,-2.1548169043262882e+20,0.03633480836706458,47311074682.68107,2352.646197760368,0.9167847569080451,err,0.9209662077975449,120.94323190804977,1960,61
1081,Capture Fisheries_Annual production_CA,Capture Fisheries,CAN,Canada,Annual Production,err,,1.023025084887024,1180124.880386234,1958.7948259395753,0.023080432494103742,0.9762462145775191,0.022956455017345667,4.295543891924931,1960,61
1082,Capture Fisheries_Annual production_KY,Capture Fisheries,CYM,Cayman Islands,Annual Production,-0.03381205758829001,0.0,1.326526288357933,402.8333349518195,1933.5506925702584,4.440892098500626e-16,0.7035511321272109,4.440892098500626e-16,3.312749391579865,1979,42
1083,Capture Fisheries_Annual production_CF,Capture Fisheries,CAF,Central African Republic,Annual Production,0.04456914402977949,-8.83706299795903e+50,0.051139932047840043,50427.3990978853,2007.6687338905783,0.8874517252636701,0.01767425769600854,0.8863313020999951,85.92989819700091,1960,61
1084,Capture Fisheries_Annual production_TD,Capture Fisheries,TCD,Chad,Annual Production,0.04615782274676266,0.6510528132032132,0.012580342354918285,1547802842.0136602,2782.7979961080505,0.6171040127248053,err,0.8863313020999951,349.3107763442089,1960,61
1085,Capture Fisheries_Annual production_CL,Capture Fisheries,CHL,Chile,Annual Production,0.030662802169376203,-6.964953417080154e+26,-0.30307449514754986,3455495.1176361726,2019.8066130793763,0.030871093354172596,0.38424353368917397,0.5356239359875192,-14.499567680655641,1960,61
1086,Capture Fisheries_Annual production_ET,Capture Fisheries,ETH,Ethiopia,Annual Production,0.0329687064204008,-9.305277652935792e+29,0.08810812234704983,2833006915.253077,2141.2945915451405,0.7828364827961781,err,0.5356239359875192,49.875641854710125,1960,61
1087,Crude Petroleum_Annual Production_PK,Crude Oil,PAK,Pakistan,Annual Production,0.06506762535731025,-2.7355661927219017e+84,0.403020239057733,3117.923840662223,1985.5049927290102,0.9293438417418038,0.32934443128132096,0.9222294590627008,10.903792734942353,1948,61
1088,Sulphuric Acid_Annual Production_CSK,Sulphuric Acid,,Czechoslovakia,Annual Production,err,,0.26231770822465855,903.0072678129918,1955.8818747803734,0.399942877442231,0.2019372056783645,0.3854996893615098,16.75239229716383,1925,61
1089,Telegraph Traffic_Total Number_CN,Telegraph Traffic,CHN,China,Cumulative Calculation,0.10788634694694962,-3.539713691814745e+158,0.10608143568986245,5999.918971662742,1984.6631079625304,0.9963018520221284,0.030986188379865453,0.9947324749002208,41.42524208967121,1929,65
1090,Passenger Vehicles_Total Number_DO,Passenger Cars,DOM,Dominican Republic,Cumulative Calculation,0.09995184015899976,-7.233387268247383e+143,0.11908638076452199,4112470.142420547,1988.7343999048687,0.9988366869089018,0.03668293046194611,0.9989382442574545,36.90135787535518,1928,69
1091,Milk_Annual Production_SU,Milk,RUS,USSR,Annual Production,0.025125819040729417,-609155027421901.5,0.05302737781522752,139.56631050399918,1965.836646070883,0.9622151132623809,0.019131948859518005,0.9554717326294044,82.8713267698203,1921,61
1092,Beer_Annual Production_MA,Beer Production,MAR,Morocco,Annual Production,err,,0.24950364524323876,315.6094767038332,1939.244572352897,0.45444443793233924,0.18331371678432606,0.443487227301986,17.61276533811092,1930,61
1093,Passenger Vehicles_Total Number_KE,Passenger Cars,KEN,Kenya,Cumulative Calculation,0.09803356173337267,-3.4219073508470984e+144,0.08231286163568902,7681367.139539007,1993.1376550939526,0.9989894464244999,0.02038051729510677,0.9998280509145581,53.387150772645526,1932,66
1094,Tin_Annual Production_BR,Tin,BRA,Brazil,Annual Production,0.07979152854475147,-6.771545927684044e+113,0.3738930604573899,22.089439032408524,1979.1397204335594,0.7143191677788117,0.2877332319699092,0.698167532621613,11.753224703600095,1943,61
1095,Milk_Annual Production_ZW,Milk,ZWE,Zimbabwe,Annual Production,0.04199312249180405,-6.136599800868011e+45,0.03620989491545304,701.1814144578103,2002.2407619139115,0.7757027926220335,0.020356392972088237,0.7828859839078031,121.36045036676015,1947,61
1096,Beer_Annual Production_BO,Beer Production,BOL,Bolivia,Annual Production,0.041176638941325366,-5.694426674361206e+42,0.044313009215093756,13055405.853725307,2200.252737828537,0.8838351186114731,err,0.7828859839078031,99.16837589029309,1937,61
1097,Milk_Annual Production_MA,Milk,MAR,Morocco,Annual Production,0.020976747064505447,-12262422368.563831,0.023639185275393094,148028164.36619157,2492.9329966903606,0.8091155739919275,err,0.7828859839078031,185.89681088742023,1949,60
1098,Passenger Vehicles_Total Number_SY,Passenger Cars,SYR,Syria,Cumulative Calculation,0.09553649248526659,-3.247561087294688e+137,0.09827375361118883,7143033.287204267,1999.1403995792837,0.9996454690664569,0.02216832100219576,0.9995442939557739,44.71640690614788,1924,79
1099,Passenger Vehicles_Total Number_ZW,Passenger Cars,ZWE,Zimbabwe,Cumulative Calculation,0.09708932409800611,-7.421516294563653e+142,0.06792290375029324,30358918.964408383,2012.3345255213053,0.9962242737857285,0.010857063602646067,0.9974785834682537,64.6976043725673,1928,75
1100,Nickel_Annual Production_CU,Nickel,CUB,Cuba,Annual Production,0.05398726024860195,-6.134548383232141e+67,0.02992475183457456,1298092.5512322504,2331.9766020470347,0.8440134464843267,err,0.9974785834682537,146.84997820416893,1943,60
1101,Nitrogen Fertilizer_Annual Production_NL,Nitrogen Fertilizer,NLD,Netherlands,Annual Production,0.02155387588984746,-4840248569.988562,0.21230267657212076,1625469.8347157547,1967.342802904933,0.7896236431532452,0.16129280278055416,0.7803625154523727,20.69898140535036,1961,60
1102,Milk_Annual Production_LK,Milk,LKA,Sri Lanka,Annual Production,err,,0.08993101202876697,247.00458044556362,1956.1874731927867,0.547340988854127,0.06946539255756455,0.53462036509206,48.864669211848195,1951,60
1103,Nitrogen Fertilizer_Annual Production_PH,Nitrogen Fertilizer,PHL,Philippines,Annual Production,0.03626330160604645,-4.091790312763503e+36,-0.28015480570259377,91779.57621122838,2019.2652104449674,0.025346400920348455,-18.879340575026305,0.0,-15.685788946763564,1961,60
1104,Phosphate Fertilizer_Annual Production_SE,Phosphate Fertilizer,SWE,Sweden,Annual Production,-0.05285442766503519,0.0,27.554245524106324,92201.59574468086,1902.9953979731658,0.0,5.350196968900717,0.0,0.15948355946918877,1961,47
1105,Nitrogen Fertilizer_Annual Production_SE,Nitrogen Fertilizer,SWE,Sweden,Annual Production,err,,-0.19790973568783135,149106.15347170748,2002.2870302669878,0.4038500941952614,-0.1576719306063673,0.3855967922294187,-22.204310158869237,1961,47
1106,Potash Fertilizer_Annual Production_ES,Potash Fertilizer,ESP,Spain,Annual Production,0.017843739503560902,-4255.965568653052,0.23286795630527268,632199.6463625896,1963.8375456146675,0.607338954440386,0.196496252399444,0.6098104913505119,18.870991202034002,1961,60
1107,Phosphate Fertilizer_Annual Production_ES,Phosphate Fertilizer,ESP,Spain,Annual Production,err,,-0.12630809844298402,434833.05357778625,2015.3959020388854,0.4865146599909841,-0.09950756458418566,0.47940808377204913,-34.79150750302928,1961,60
1108,Nitrogen Fertilizer_Annual Production_ES,Nitrogen Fertilizer,ESP,Spain,Annual Production,0.028855686081237,-2.6637980037390117e+23,0.3736385590653868,819621.524818791,1966.5917701589865,0.8048164176631616,0.2815673973034465,0.7930179044592583,11.76123033357328,1961,60
1109,Nitrogen Fertilizer_Annual Production_NO,Nitrogen Fertilizer,NOR,Norway,Annual Production,err,,0.04494269168693603,594112.1304685898,1958.9850889834468,0.6579535718724102,0.0342111374065971,0.6592220550521404,97.77894891751266,1961,60
1110,Phosphate Fertilizer_Annual Production_ZA,Phosphate Fertilizer,ZAF,South Africa,Annual Production,err,,0.5071762715211595,320430.4667355416,1962.9239563322246,0.19235580264149466,0.4074001832224102,0.1871176265762412,8.6645401242694,1961,60
1111,Nitrogen Fertilizer_Annual Production_ZA,Nitrogen Fertilizer,ZAF,South Africa,Annual Production,0.024733072187582864,-1980034604686203.8,0.4262010347822911,322196.4289054034,1968.3518171339215,0.44064559296366,0.34880834785231996,0.4297289300882088,10.310742574609607,1961,60
1112,Phosphate Fertilizer_Annual Production_RO,Phosphate Fertilizer,ROU,Romania,Annual Production,-0.017434641365749508,4.440892098500626e-16,4.400875392821813,278723.19333333336,1906.3296003396422,0.0,7.597154441772336,0.0,0.9985397818443449,1961,60
1113,Nitrogen Fertilizer_Annual Production_RO,Nitrogen Fertilizer,ROU,Romania,Annual Production,-9.031934809953628e-06,0.0036939643482861717,-0.13230131047595767,1116704.2252939276,2017.0499982018584,0.08957629018909985,-0.11192270322281357,0.0832735659284839,-33.21546203029498,1961,60
1114,Phosphate Fertilizer_Annual Production_NZ,Phosphate Fertilizer,NZL,New Zealand,Annual Production,err,,-0.045056495500736995,347415.6739679272,2022.259425674999,0.3168918660340284,-0.034925632869602236,0.3148299797886085,-97.53197859342076,1961,60
1115,Nitrogen Fertilizer_Annual Production_KR,Nitrogen Fertilizer,KOR,Republic of Korea,Annual Production,0.03919342783615427,-1.2522828993630824e+41,0.4880046977120716,574091.7471483629,1968.5738386199707,0.731310137310528,0.38415105194285115,0.7283718841983386,9.004932073963793,1961,60
1116,Phosphate Fertilizer_Annual Production_NL,Phosphate Fertilizer,NLD,Netherlands,Annual Production,-0.016305114574131405,7.105427357601002e-15,-0.1692165325908117,308963.8168022399,2008.494397399827,0.5928251475742046,-0.12181667138408679,0.5655064262295184,-25.969384240361475,1961,60
1117,Phosphate Fertilizer_Annual Production_PT,Phosphate Fertilizer,PRT,Portugal,Annual Production,-306.569195060792,-2.220446049250313e-16,-0.0494213330964169,91876.97462763029,2013.9304240856495,0.4798246419713821,-0.034112055268422474,0.4743937918574932,-88.9180618843129,1961,60
1118,Nitrogen Fertilizer_Annual Production_PT,Nitrogen Fertilizer,PRT,Portugal,Annual Production,err,,-0.2109125734550035,139417.59269281197,2020.0935857060847,0.2029174416004692,-0.18314621226916783,0.20331636717416668,-20.83540626661577,1961,60
1119,Phosphate Fertilizer_Annual Production_MA,Phosphate Fertilizer,MAR,Morocco,Annual Production,0.09611651858802288,-7.08365888686902e+141,0.06473761586200721,359707747243.95215,2197.400137558756,0.9129043742985831,err,0.20331636717416668,67.88092357369968,1961,60
1120,Phosphate Fertilizer_Annual Production_MX,Phosphate Fertilizer,MEX,Mexico,Annual Production,0.026323133376657,-3.179698836671193e+19,0.15344208226111158,362089.2526144261,1972.1322551489661,0.4005757918844276,-14.749930135017454,-1.3016623821389564,28.63913921080938,1961,60
1121,Nitrogen Fertilizer_Annual Production_MX,Nitrogen Fertilizer,MEX,Mexico,Annual Production,0.02346835283620562,-1446150713757.4675,0.3109853789387716,817962.6563511412,1970.263221115907,0.30113575759018096,0.2513668806690725,0.2945715271748335,14.130725919232495,1961,60
1122,Phosphate Fertilizer_Annual Production_PL,Phosphate Fertilizer,POL,Poland,Annual Production,0.06366336679366341,0.09998197830367328,-0.08228543169725419,656599.4316958026,2023.8633506355172,0.10669445520998022,-0.07277059781696507,0.10337301476734706,-53.40494743760431,1961,60
1123,Nitrogen Fertilizer_Annual Production_TT,Nitrogen Fertilizer,TTO,Trinidad and Tobago,Annual Production,0.05694193351412236,-2.8606161642733594e+71,0.061539427118500245,2443631.093364206,2032.0012199816972,0.9009415872708237,0.006793929697402328,0.9003133156615409,71.40867831301863,1961,60
1124,Phosphate Fertilizer_Annual Production_TN,Phosphate Fertilizer,TUN,Tunisia,Annual Production,0.024329579877350377,-184294281007773.53,-0.5485068779196947,529610.8348937508,2019.1324951556378,0.036706218471211915,-0.47901351044015783,0.03525386718607282,-8.011657340267332,1961,60
1125,Nitrogen Fertilizer_Annual Production_TR,Nitrogen Fertilizer,TUR,Türkiye,Annual Production,0.07157654175633568,-1.186808286150557e+97,0.43828023402696986,834699.6483536757,1978.3148711535848,0.8324843086722364,0.3310634777249887,0.8262364904196646,10.026573898383981,1961,60
1126,Phosphate Fertilizer_Annual Production_ZW,Phosphate Fertilizer,ZWE,Zimbabwe,Annual Production,err,,-1.1912732997656257,35361.29492183798,2007.7800032589205,0.6361091679484248,-0.8862770588902847,0.6344294936332826,-3.688867328376297,1961,60
1127,Telephones_Total Number_PY,Telephones,PRY,Paraguay,Total Number,0.07215528069260216,-1.064784313444604e+98,0.09259852821911746,974254.5553503291,2009.992819190869,0.9940641472001355,err,0.6344294936332826,47.457008650005534,1913,60
1128,Telephones_Total Number_GY,Telephones,GUY,Guyana,Total Number,0.044303332695260364,-1.2042229863816278e+49,0.07833378023204803,72762.57689090227,1987.2419403456242,0.9829459953021463,0.008869488837571507,0.9793395771962214,56.09903086069343,1913,60
1129,Radio_Total Number_ZA,Radio,ZAF,South Africa,Total Number,0.06896266654729914,-4.6347975681138765e+91,0.13886849228557277,15506.056524932867,1982.0262056138336,0.9756020390051507,0.05613226280493901,0.9669755184851923,31.64468111049683,1938,56
1130,Milk_Annual Production_CO,Milk,COL,Colombia,Annual Production,0.023564804831846704,-13649854819737.14,0.032249440516855146,665657118.5271561,2362.0945556004294,0.9475223355570779,err,0.9669755184851923,136.26435324903338,1948,60
1131,Crude Petroleum_Annual Production_CL,Crude Oil,CHL,Chile,Annual Production,0.049123337792464944,-2.2673125452227502e+57,3.3763018227974726,879.2999988827917,1868.1681992427216,-2.220446049250313e-16,12.722290529131834,0.0,1.301556965375616,1949,60
1132,Milk_Annual Production_CR,Milk,CRI,Costa Rica,Annual Production,0.05178142560253604,0.9270622554556217,0.03578175741334182,38227489.42992979,2305.9448065829424,0.9065244028523484,err,0.0,122.81255791628323,1940,60
1133,Milk_Annual Production_CU,Milk,CUB,Cuba,Annual Production,3.7775008993081745e-06,0.0018660250196879113,0.12093994190931406,781.9460478935222,1942.509873741264,0.07387213596609443,0.116468947024278,0.07363042968839384,36.33579680373573,1947,60
1134,Sulphuric Acid_Annual Production_PT,Sulphuric Acid,PRT,Portugal,Annual Production,-0.02596918204016083,1.1102230246251565e-16,0.5832218898449235,276.5166666029495,1842.1638962802388,0.0,13.76583139130949,0.0,7.534780897611553,1938,60
1135,Phosphate Fertilizer_Annual Production_VN,Phosphate Fertilizer,VNM,Viet Nam,Annual Production,0.033078005337225054,-6.526622417213713e+30,0.15159755439854025,537882.6976051902,1999.863005331815,0.9040813849813312,0.10381709463680999,0.8917763297844258,28.987599253215617,1961,60
1136,Phosphate Fertilizer_Annual Production_TR,Phosphate Fertilizer,TUR,Türkiye,Annual Production,0.07400904025103353,-5.065078060361606e+103,0.41987209587065044,473407.69734241586,1974.6439606802444,0.7816384883549847,0.3347321967311198,0.7746898215827345,10.466161476056348,1961,60
1137,Phosphate Fertilizer_Annual Production_VE,Phosphate Fertilizer,VEN,Venezuela (Bolivarian Republic of),Annual Production,0.06026013674251794,-1.1000668397888149e+75,0.3028377609229552,54296.30133011905,1978.681881886214,0.635178019849617,0.20577238879684137,0.6108924106342406,14.510902277442305,1961,60
1138,Phosphate Fertilizer_Annual Production_UY,Phosphate Fertilizer,URY,Uruguay,Annual Production,0.025957226744442206,-5.257298033671868e+18,23.344380889761045,20429.727281853175,1965.0279085876614,0.12159591662566449,16.831329375549405,0.12159591314974683,0.1882444077409594,1961,60
